i1	1/d(V(G))
7.330010000000112e-004	1.618641e-002
7.340010000000112e-004	1.620596e-002
7.350010000000113e-004	1.622947e-002
7.360010000000113e-004	1.624912e-002
7.370010000000113e-004	1.626882e-002
7.380010000000113e-004	1.628856e-002
7.390010000000114e-004	1.630835e-002
7.400010000000114e-004	1.632819e-002
7.410010000000114e-004	1.634808e-002
7.420010000000114e-004	1.636802e-002
7.430010000000115e-004	1.639200e-002
7.440010000000115e-004	1.641205e-002
7.450010000000115e-004	1.642812e-002
7.460010000000115e-004	1.645228e-002
7.470010000000116e-004	1.647248e-002
7.480010000000116e-004	1.649272e-002
7.490010000000116e-004	1.651301e-002
7.500010000000116e-004	1.652928e-002
7.510010000000117e-004	1.654966e-002
7.520010000000117e-004	1.657418e-002
7.530010000000117e-004	1.659467e-002
7.540010000000117e-004	1.661522e-002
7.550010000000118e-004	1.663581e-002
7.560010000000118e-004	1.665232e-002
7.570010000000118e-004	1.667301e-002
7.580010000000118e-004	1.669375e-002
7.590010000000119e-004	1.671454e-002
7.600010000000119e-004	1.673538e-002
7.610010000000119e-004	1.675627e-002
7.620010000000119e-004	1.677722e-002
7.630010000000120e-004	1.679401e-002
7.640010000000120e-004	1.681505e-002
7.650010000000120e-004	1.684037e-002
7.660010000000120e-004	1.685729e-002
7.670010000000121e-004	1.687424e-002
7.680010000000121e-004	1.689974e-002
7.690010000000121e-004	1.691678e-002
7.700010000000121e-004	1.693385e-002
7.710010000000121e-004	1.695953e-002
7.720010000000122e-004	1.698099e-002
7.730010000000122e-004	1.699819e-002
7.740010000000122e-004	1.701975e-002
7.750010000000122e-004	1.703703e-002
7.760010000000123e-004	1.705868e-002
7.770010000000123e-004	1.708039e-002
7.780010000000123e-004	1.709780e-002
7.790010000000123e-004	1.711961e-002
7.800010000000124e-004	1.714147e-002
7.810010000000124e-004	1.716339e-002
7.820010000000124e-004	1.718097e-002
7.830010000000124e-004	1.719858e-002
7.840010000000125e-004	1.722065e-002
7.850010000000125e-004	1.723834e-002
7.860010000000125e-004	1.726051e-002
7.870010000000125e-004	1.728274e-002
7.880010000000126e-004	1.730056e-002
7.890010000000126e-004	1.732289e-002
7.900010000000126e-004	1.734079e-002
7.910010000000126e-004	1.736322e-002
7.920010000000127e-004	1.738121e-002
7.930010000000127e-004	1.739924e-002
7.940010000000127e-004	1.742182e-002
7.950010000000127e-004	1.744447e-002
7.960010000000128e-004	1.746262e-002
7.970010000000128e-004	1.748082e-002
7.980010000000128e-004	1.750362e-002
7.990010000000128e-004	1.752190e-002
8.000010000000129e-004	1.754480e-002
8.010010000000129e-004	1.756317e-002
8.020010000000129e-004	1.758157e-002
8.030010000000129e-004	1.760463e-002
8.040010000000129e-004	1.762313e-002
8.050010000000130e-004	1.764166e-002
8.060010000000130e-004	1.766488e-002
8.070010000000130e-004	1.768350e-002
8.080010000000130e-004	1.770215e-002
8.090010000000131e-004	1.772553e-002
8.100010000000131e-004	1.774428e-002
8.110010000000131e-004	1.776307e-002
8.120010000000131e-004	1.778661e-002
8.130010000000132e-004	1.780548e-002
8.140010000000132e-004	1.782440e-002
8.150010000000132e-004	1.784336e-002
8.160010000000132e-004	1.786235e-002
8.170010000000133e-004	1.788616e-002
8.180010000000133e-004	1.790525e-002
8.190010000000133e-004	1.792438e-002
8.200010000000133e-004	1.794355e-002
8.210010000000134e-004	1.796276e-002
8.220010000000134e-004	1.798683e-002
8.230010000000134e-004	1.800613e-002
8.240010000000134e-004	1.802064e-002
8.250010000000135e-004	1.804487e-002
8.260010000000135e-004	1.806916e-002
8.270010000000135e-004	1.808377e-002
8.280010000000135e-004	1.810328e-002
8.290010000000136e-004	1.812773e-002
8.300010000000136e-004	1.814243e-002
8.310010000000136e-004	1.816207e-002
8.320010000000136e-004	1.818668e-002
8.330010000000137e-004	1.820642e-002
8.340010000000137e-004	1.822620e-002
8.350010000000137e-004	1.824602e-002
8.360010000000137e-004	1.826092e-002
8.370010000000138e-004	1.828081e-002
8.380010000000138e-004	1.830575e-002
8.390010000000138e-004	1.832574e-002
8.400010000000138e-004	1.834578e-002
8.410010000000138e-004	1.836586e-002
8.420010000000139e-004	1.838599e-002
8.430010000000139e-004	1.840616e-002
8.440010000000139e-004	1.842132e-002
8.450010000000139e-004	1.844157e-002
8.460010000000140e-004	1.846694e-002
8.470010000000140e-004	1.848729e-002
8.480010000000140e-004	1.850258e-002
8.490010000000140e-004	1.852301e-002
8.500010000000141e-004	1.854348e-002
8.510010000000141e-004	1.856400e-002
8.520010000000141e-004	1.858456e-002
8.530010000000141e-004	1.860517e-002
8.540010000000142e-004	1.862583e-002
8.550010000000142e-004	1.864135e-002
8.560010000000142e-004	1.866209e-002
8.570010000000142e-004	1.868287e-002
8.580010000000143e-004	1.870370e-002
8.590010000000143e-004	1.872457e-002
8.600010000000143e-004	1.874549e-002
8.610010000000143e-004	1.876121e-002
8.620010000000144e-004	1.878222e-002
8.630010000000144e-004	1.880327e-002
8.640010000000144e-004	1.882437e-002
8.650010000000144e-004	1.884551e-002
8.660010000000145e-004	1.886140e-002
8.670010000000145e-004	1.888263e-002
8.680010000000145e-004	1.889858e-002
8.690010000000145e-004	1.891989e-002
8.700010000000146e-004	1.894660e-002
8.710010000000146e-004	1.896266e-002
8.720010000000146e-004	1.897875e-002
8.730010000000146e-004	1.900024e-002
8.740010000000147e-004	1.902179e-002
8.750010000000147e-004	1.904338e-002
8.760010000000147e-004	1.905960e-002
8.770010000000147e-004	1.908128e-002
8.780010000000147e-004	1.910301e-002
8.790010000000148e-004	1.911933e-002
8.800010000000148e-004	1.914115e-002
8.810010000000148e-004	1.915754e-002
8.820010000000148e-004	1.917944e-002
8.830010000000149e-004	1.920139e-002
8.840010000000149e-004	1.921789e-002
8.850010000000149e-004	1.923993e-002
8.860010000000149e-004	1.926202e-002
8.870010000000150e-004	1.927862e-002
8.880010000000150e-004	1.929525e-002
8.890010000000150e-004	1.931746e-002
8.900010000000150e-004	1.933973e-002
8.910010000000151e-004	1.936205e-002
8.920010000000151e-004	1.937882e-002
8.930010000000151e-004	1.939563e-002
8.940010000000151e-004	1.941807e-002
8.950010000000152e-004	1.943494e-002
8.960010000000152e-004	1.945748e-002
8.970010000000152e-004	1.948008e-002
8.980010000000152e-004	1.949706e-002
8.990010000000153e-004	1.951406e-002
9.000010000000153e-004	1.953110e-002
9.010010000000153e-004	1.955956e-002
9.020010000000153e-004	1.957668e-002
9.030010000000154e-004	1.959383e-002
9.040010000000154e-004	1.961674e-002
9.050010000000154e-004	1.963396e-002
9.060010000000154e-004	1.965696e-002
9.070010000000155e-004	1.967425e-002
9.080010000000155e-004	1.969157e-002
9.090010000000155e-004	1.971471e-002
9.100010000000155e-004	1.973210e-002
9.110010000000156e-004	1.974952e-002
9.120010000000156e-004	1.977279e-002
9.130010000000156e-004	1.979613e-002
9.140010000000156e-004	1.981366e-002
9.150010000000156e-004	1.983122e-002
9.160010000000157e-004	1.984882e-002
9.170010000000157e-004	1.986645e-002
9.180010000000157e-004	1.989000e-002
9.190010000000157e-004	1.991361e-002
9.200010000000158e-004	1.993135e-002
9.210010000000158e-004	1.994913e-002
9.220010000000158e-004	1.997288e-002
9.230010000000158e-004	1.999073e-002
9.240010000000159e-004	2.000861e-002
9.250010000000159e-004	2.002652e-002
9.260010000000159e-004	2.004446e-002
9.270010000000159e-004	2.006844e-002
9.280010000000160e-004	2.008646e-002
9.290010000000160e-004	2.010451e-002
9.300010000000160e-004	2.012863e-002
9.310010000000160e-004	2.014676e-002
9.320010000000161e-004	2.016492e-002
9.330010000000161e-004	2.018919e-002
9.340010000000161e-004	2.020743e-002
9.350010000000161e-004	2.022570e-002
9.360010000000162e-004	2.024400e-002
9.370010000000162e-004	2.026234e-002
9.380010000000162e-004	2.028071e-002
9.390010000000162e-004	2.030525e-002
9.400010000000163e-004	2.032370e-002
9.410010000000163e-004	2.034218e-002
9.420010000000163e-004	2.036688e-002
9.430010000000163e-004	2.037925e-002
9.440010000000164e-004	2.039783e-002
9.450010000000164e-004	2.042266e-002
9.460010000000164e-004	2.044132e-002
9.470010000000164e-004	2.046002e-002
9.480010000000165e-004	2.047875e-002
9.490010000000165e-004	2.049751e-002
9.500010000000165e-004	2.051631e-002
9.510010000000165e-004	2.053515e-002
9.520010000000165e-004	2.056031e-002
9.530010000000166e-004	2.057923e-002
9.540010000000166e-004	2.059818e-002
9.550010000000166e-004	2.061716e-002
9.560010000000166e-004	2.063618e-002
9.570010000000167e-004	2.065524e-002
9.580010000000167e-004	2.067433e-002
9.590010000000167e-004	2.069345e-002
9.600010000000167e-004	2.071261e-002
9.610010000000168e-004	2.073822e-002
9.620010000000168e-004	2.075104e-002
9.630010000000168e-004	2.077031e-002
9.640010000000168e-004	2.079605e-002
9.650010000000169e-004	2.080895e-002
9.660010000000169e-004	2.082833e-002
9.670010000000169e-004	2.085422e-002
9.680010000000169e-004	2.087367e-002
9.690010000000170e-004	2.088667e-002
9.700010000000170e-004	2.090619e-002
9.710010000000170e-004	2.093227e-002
9.720010000000170e-004	2.095188e-002
9.730010000000171e-004	2.096497e-002
9.740010000000171e-004	2.098464e-002
9.750010000000171e-004	2.100434e-002
9.760010000000171e-004	2.102408e-002
9.770010000000170e-004	2.105046e-002
9.780010000000170e-004	2.107029e-002
9.790010000000169e-004	2.108353e-002
9.800010000000168e-004	2.110342e-002
9.810010000000167e-004	2.112334e-002
9.820010000000166e-004	2.114331e-002
9.830010000000165e-004	2.116331e-002
9.840010000000165e-004	2.117667e-002
9.850010000000164e-004	2.119674e-002
9.860010000000163e-004	2.122355e-002
9.870010000000162e-004	2.124370e-002
9.880010000000161e-004	2.125716e-002
9.890010000000160e-004	2.127738e-002
9.900010000000160e-004	2.129764e-002
9.910010000000159e-004	2.131794e-002
9.920010000000158e-004	2.133827e-002
9.930010000000157e-004	2.135865e-002
9.940010000000156e-004	2.137906e-002
9.950010000000155e-004	2.139269e-002
9.960010000000154e-004	2.141317e-002
9.970010000000154e-004	2.143368e-002
9.980010000000153e-004	2.145424e-002
9.990010000000152e-004	2.147484e-002
1.000001000000015e-003	2.148859e-002
1.001001000000015e-003	2.150925e-002
1.002001000000015e-003	2.153686e-002
1.003001000000015e-003	2.155069e-002
1.004001000000015e-003	2.156454e-002
1.005001000000015e-003	2.159230e-002
1.006001000000015e-003	2.161316e-002
1.007001000000015e-003	2.162709e-002
1.008001000000014e-003	2.164802e-002
1.009001000000014e-003	2.166899e-002
1.010001000000014e-003	2.168299e-002
1.011001000000014e-003	2.170403e-002
1.012001000000014e-003	2.172511e-002
1.013001000000014e-003	2.174623e-002
1.014001000000014e-003	2.176033e-002
1.015001000000014e-003	2.178152e-002
1.016001000000014e-003	2.180275e-002
1.017001000000014e-003	2.181693e-002
1.018001000000014e-003	2.184533e-002
1.019001000000014e-003	2.185956e-002
1.020001000000013e-003	2.187381e-002
1.021001000000013e-003	2.190237e-002
1.022001000000013e-003	2.192384e-002
1.023001000000013e-003	2.193817e-002
1.024001000000013e-003	2.195252e-002
1.025001000000013e-003	2.197409e-002
1.026001000000013e-003	2.199569e-002
1.027001000000013e-003	2.201734e-002
1.028001000000013e-003	2.203180e-002
1.029001000000013e-003	2.205352e-002
1.030001000000013e-003	2.207528e-002
1.031001000000013e-003	2.208982e-002
1.032001000000012e-003	2.211165e-002
1.033001000000012e-003	2.212623e-002
1.034001000000012e-003	2.214814e-002
1.035001000000012e-003	2.217009e-002
1.036001000000012e-003	2.219208e-002
1.037001000000012e-003	2.220677e-002
1.038001000000012e-003	2.222148e-002
1.039001000000012e-003	2.225095e-002
1.040001000000012e-003	2.226571e-002
1.041001000000012e-003	2.228050e-002
1.042001000000012e-003	2.230271e-002
1.043001000000012e-003	2.232497e-002
1.044001000000011e-003	2.233983e-002
1.045001000000011e-003	2.236217e-002
1.046001000000011e-003	2.238454e-002
1.047001000000011e-003	2.239949e-002
1.048001000000011e-003	2.241445e-002
1.049001000000011e-003	2.243693e-002
1.050001000000011e-003	2.245946e-002
1.051001000000011e-003	2.247450e-002
1.052001000000011e-003	2.249710e-002
1.053001000000011e-003	2.251220e-002
1.054001000000011e-003	2.253488e-002
1.055001000000011e-003	2.255760e-002
1.056001000000010e-003	2.257278e-002
1.057001000000010e-003	2.258797e-002
1.058001000000010e-003	2.261080e-002
1.059001000000010e-003	2.263368e-002
1.060001000000010e-003	2.264896e-002
1.061001000000010e-003	2.266426e-002
1.062001000000010e-003	2.268724e-002
1.063001000000010e-003	2.271028e-002
1.064001000000010e-003	2.272566e-002
1.065001000000010e-003	2.274106e-002
1.066001000000010e-003	2.276420e-002
1.067001000000010e-003	2.278739e-002
1.068001000000009e-003	2.280288e-002
1.069001000000009e-003	2.281838e-002
1.070001000000009e-003	2.284168e-002
1.071001000000009e-003	2.286503e-002
1.072001000000009e-003	2.288062e-002
1.073001000000009e-003	2.289623e-002
1.074001000000009e-003	2.291187e-002
1.075001000000009e-003	2.293536e-002
1.076001000000009e-003	2.295890e-002
1.077001000000009e-003	2.297462e-002
1.078001000000009e-003	2.299036e-002
1.079001000000009e-003	2.301401e-002
1.080001000000008e-003	2.302981e-002
1.081001000000008e-003	2.304563e-002
1.082001000000008e-003	2.307733e-002
1.083001000000008e-003	2.309321e-002
1.084001000000008e-003	2.310116e-002
1.085001000000008e-003	2.312504e-002
1.086001000000008e-003	2.314897e-002
1.087001000000008e-003	2.316495e-002
1.088001000000008e-003	2.318896e-002
1.089001000000008e-003	2.320500e-002
1.090001000000008e-003	2.322106e-002
1.091001000000008e-003	2.324519e-002
1.092001000000007e-003	2.326130e-002
1.093001000000007e-003	2.327744e-002
1.094001000000007e-003	2.330169e-002
1.095001000000007e-003	2.331788e-002
1.096001000000007e-003	2.333410e-002
1.097001000000007e-003	2.335846e-002
1.098001000000007e-003	2.337473e-002
1.099001000000007e-003	2.339103e-002
1.100001000000007e-003	2.341551e-002
1.101001000000007e-003	2.343187e-002
1.102001000000007e-003	2.344824e-002
1.103001000000006e-003	2.347285e-002
1.104001000000006e-003	2.348928e-002
1.105001000000006e-003	2.350573e-002
1.106001000000006e-003	2.353046e-002
1.107001000000006e-003	2.354697e-002
1.108001000000006e-003	2.356351e-002
1.109001000000006e-003	2.358835e-002
1.110001000000006e-003	2.360495e-002
1.111001000000006e-003	2.362156e-002
1.112001000000006e-003	2.363821e-002
1.113001000000006e-003	2.366321e-002
1.114001000000006e-003	2.367991e-002
1.115001000000005e-003	2.369663e-002
1.116001000000005e-003	2.372176e-002
1.117001000000005e-003	2.373854e-002
1.118001000000005e-003	2.375535e-002
1.119001000000005e-003	2.377218e-002
1.120001000000005e-003	2.378903e-002
1.121001000000005e-003	2.381436e-002
1.122001000000005e-003	2.383127e-002
1.123001000000005e-003	2.384821e-002
1.124001000000005e-003	2.387366e-002
1.125001000000005e-003	2.389066e-002
1.126001000000005e-003	2.390768e-002
1.127001000000004e-003	2.392473e-002
1.128001000000004e-003	2.394180e-002
1.129001000000004e-003	2.395889e-002
1.130001000000004e-003	2.398458e-002
1.131001000000004e-003	2.400174e-002
1.132001000000004e-003	2.401892e-002
1.133001000000004e-003	2.404474e-002
1.134001000000004e-003	2.406198e-002
1.135001000000004e-003	2.407925e-002
1.136001000000004e-003	2.409654e-002
1.137001000000004e-003	2.411386e-002
1.138001000000004e-003	2.413120e-002
1.139001000000003e-003	2.414857e-002
1.140001000000003e-003	2.417466e-002
1.141001000000003e-003	2.419209e-002
1.142001000000003e-003	2.420955e-002
1.143001000000003e-003	2.423578e-002
1.144001000000003e-003	2.424453e-002
1.145001000000003e-003	2.426206e-002
1.146001000000003e-003	2.428841e-002
1.147001000000003e-003	2.430600e-002
1.148001000000003e-003	2.432362e-002
1.149001000000003e-003	2.434126e-002
1.150001000000003e-003	2.435893e-002
1.151001000000002e-003	2.437663e-002
1.152001000000002e-003	2.440322e-002
1.153001000000002e-003	2.442098e-002
1.154001000000002e-003	2.442987e-002
1.155001000000002e-003	2.445658e-002
1.156001000000002e-003	2.447442e-002
1.157001000000002e-003	2.449229e-002
1.158001000000002e-003	2.451913e-002
1.159001000000002e-003	2.452809e-002
1.160001000000002e-003	2.454604e-002
1.161001000000002e-003	2.457300e-002
1.162001000000002e-003	2.458200e-002
1.163001000000001e-003	2.460002e-002
1.164001000000001e-003	2.462711e-002
1.165001000000001e-003	2.464519e-002
1.166001000000001e-003	2.466331e-002
1.167001000000001e-003	2.468145e-002
1.168001000000001e-003	2.469962e-002
1.169001000000001e-003	2.471781e-002
1.170001000000001e-003	2.473604e-002
1.171001000000001e-003	2.476342e-002
1.172001000000001e-003	2.478171e-002
1.173001000000001e-003	2.479086e-002
1.174001000000001e-003	2.480919e-002
1.175001000000000e-003	2.482755e-002
1.176001000000000e-003	2.485513e-002
1.177001000000000e-003	2.487356e-002
1.178001000000000e-003	2.488278e-002
1.179001000000000e-003	2.490125e-002
1.180001000000000e-003	2.492900e-002
1.181001000000000e-003	2.494753e-002
1.182001000000000e-003	2.495681e-002
1.183001000000000e-003	2.498469e-002
1.184001000000000e-003	2.500330e-002
1.185001000000000e-003	2.502195e-002
1.186001000000000e-003	2.504062e-002
1.187000999999999e-003	2.504997e-002
1.188000999999999e-003	2.507805e-002
1.189000999999999e-003	2.509681e-002
1.190000999999999e-003	2.510620e-002
1.191000999999999e-003	2.513441e-002
1.192000999999999e-003	2.515325e-002
1.193000999999999e-003	2.516268e-002
1.194000999999999e-003	2.519102e-002
1.195000999999999e-003	2.520994e-002
1.196000999999999e-003	2.521942e-002
1.197000999999999e-003	2.524788e-002
1.198000999999999e-003	2.526689e-002
1.199000999999998e-003	2.527641e-002
1.200000999999998e-003	2.529546e-002
1.201000999999998e-003	2.532410e-002
1.202000999999998e-003	2.534323e-002
1.203000999999998e-003	2.535280e-002
1.204000999999998e-003	2.537197e-002
1.205000999999998e-003	2.539117e-002
1.206000999999998e-003	2.541040e-002
1.207000999999998e-003	2.542966e-002
1.208000999999998e-003	2.544894e-002
1.209000999999998e-003	2.546826e-002
1.210000999999997e-003	2.548761e-002
1.211000999999997e-003	2.550698e-002
1.212000999999997e-003	2.552638e-002
1.213000999999997e-003	2.554582e-002
1.214000999999997e-003	2.556528e-002
1.215000999999997e-003	2.558477e-002
